come_on_first | 2018-06-08 13:23:36,984 | INFO | 9576:7616 | initializer.py | 23 | <module> | mysql://None:None@None:None/None?charset=utf8
come_on_first | 2018-06-12 18:10:54,945 | INFO | 10616:139905261913856 | article.py | 49 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 49, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:11:29,023 | INFO | 10657:139804902962944 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:13:41,057 | INFO | 10657:139804902962944 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:13:42,746 | INFO | 10657:139804902962944 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:13:42,967 | INFO | 10657:139804902962944 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:13:43,197 | INFO | 10657:139804902962944 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:14:44,620 | INFO | 10724:140490614093568 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:15:54,162 | INFO | 10755:140706174084864 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:16:52,051 | INFO | 10791:140116762961664 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:17:18,000 | INFO | 10813:140097522157312 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
